Order_ID,Order_Date,Region,Shipping_Mode,Product_Category,Customer_Segment,Shipment_Volume,Distance_km,Weather_Risk,Traffic_Index,Warehouse_Load,Scheduled_Days,Actual_Delivery_Days,Delivery_Delay_Days,Late_Delivery,Transport_Cost,Order_Value,Inventory_Units,Stockout
ORD-100163,2025-02-09 13:56:43.068712475,North,Standard Class,Sports,Retail,1,935,High,70.5,61.3,4.9,7.9,3.0,1,119.09,122.43,594,0
ORD-100164,2025-02-09 19:46:23.455637091,East,Same Day,Sports,Retail,3,199,Low,64.2,61.1,2.4,2.5,0.1,0,77.43,337.63,98,0
ORD-100165,2025-02-10 01:36:03.842561707,South,First Class,Sports,Retail,12,401,Low,24.9,56.8,2.9,3.1,0.2,0,102.62,880.58,94,0
ORD-100166,2025-02-10 07:25:44.229486324,West,First Class,Electronics,Wholesale,14,1193,Medium,17.8,79.8,4.6,6.0,1.4,1,188.95,851.66,247,0
ORD-100167,2025-02-10 13:15:24.616410940,West,Standard Class,Electronics,Retail,2,1462,Low,73.7,69.0,5.8,7.7,1.9,1,159.69,259.01,235,0
ORD-100168,2025-02-10 19:05:05.003335557,South,Standard Class,Electronics,Corporate,19,420,Low,51.8,81.6,4.5,5.2,0.7,1,127.62,720.75,552,0
ORD-100169,2025-02-11 00:54:45.390260173,West,First Class,Sports,Retail,2,613,Low,31.9,86.4,3.5,3.8,0.3,1,89.42,243.35,150,0
ORD-100170,2025-02-11 06:44:25.777184789,South,Standard Class,Home & Kitchen,Retail,14,1375,High,51.3,72.3,5.6,9.3,3.7,1,181.12,1600.92,256,0
ORD-100171,2025-02-11 12:34:06.164109406,East,Second Class,Sports,Retail,17,260,Low,61.6,56.9,3.0,4.0,1.0,1,109.58,2036.9,181,0
ORD-100172,2025-02-11 18:23:46.551034022,North,First Class,Sports,Retail,11,406,High,53.5,81.6,3.4,6.5,3.1,1,126.43,490.69,157,0
ORD-100173,2025-02-12 00:13:26.937958639,West,Standard Class,Home & Kitchen,Retail,10,102,Low,27.1,72.5,3.3,3.5,0.2,0,63.69,455.43,200,0
ORD-100174,2025-02-12 06:03:07.324883255,North,First Class,Sports,Wholesale,3,367,Low,88.9,100.0,2.9,4.1,1.2,1,83.43,364.74,161,0
ORD-100175,2025-02-12 11:52:47.711807872,North,Same Day,Electronics,Retail,5,962,Low,73.1,70.0,3.7,5.3,1.6,1,123.3,429.61,433,0
ORD-100176,2025-02-12 17:42:28.098732488,South,Second Class,Home & Kitchen,Retail,18,535,Low,49.0,76.2,3.9,4.4,0.5,1,117.44,1316.95,476,0
ORD-100177,2025-02-12 23:32:08.485657104,West,Standard Class,Clothing,Retail,7,1476,High,49.7,69.6,6.0,9.3,3.3,1,175.88,670.52,114,0
ORD-100178,2025-02-13 05:21:48.872581721,West,First Class,Electronics,Retail,1,1340,High,61.5,63.4,4.8,8.0,3.2,1,153.58,80.77,302,0
ORD-100179,2025-02-13 11:11:29.259506337,East,Second Class,Clothing,Corporate,15,1346,High,34.7,60.9,5.3,7.7,2.4,1,189.21,1482.68,165,0
ORD-100180,2025-02-13 17:01:09.646430954,West,Second Class,Home & Kitchen,Corporate,14,1095,High,60.8,69.7,4.8,7.9,3.1,1,170.46,1779.81,521,0
ORD-100181,2025-02-13 22:50:50.033355570,West,First Class,Electronics,Retail,2,1059,Medium,31.0,73.3,4.4,5.9,1.5,1,114.36,230.16,69,0
ORD-100182,2025-02-14 04:40:30.420280186,East,Second Class,Clothing,Wholesale,2,774,Low,53.7,83.5,4.3,5.2,0.9,1,105.12,181.48,251,0
ORD-100183,2025-02-14 10:30:10.807204803,South,Standard Class,Electronics,Wholesale,3,1487,Medium,34.0,69.9,6.1,8.2,2.1,1,179.6,423.46,205,0
ORD-100184,2025-02-14 16:19:51.194129419,West,Standard Class,Electronics,Corporate,2,161,Low,34.9,57.6,3.5,4.1,0.6,1,41.97,205.65,224,0
ORD-100185,2025-02-14 22:09:31.581054036,East,Standard Class,Electronics,Retail,13,1090,Medium,84.6,59.8,5.0,6.9,1.9,1,168.64,558.05,565,0
ORD-100186,2025-02-15 03:59:11.967978652,South,Second Class,Sports,Retail,3,227,Low,56.1,43.8,3.2,3.5,0.3,1,72.64,302.77,329,0
ORD-100187,2025-02-15 09:48:52.354903268,North,Second Class,Home & Kitchen,Retail,13,522,Medium,58.7,91.6,3.9,5.3,1.4,1,112.13,544.38,234,0
ORD-100188,2025-02-15 15:38:32.741827885,East,Second Class,Electronics,Corporate,4,398,Low,18.8,56.3,3.2,3.1,-0.1,0,85.98,268.69,486,0
ORD-100189,2025-02-15 21:28:13.128752501,North,Standard Class,Clothing,Wholesale,20,910,Low,44.3,80.5,4.5,5.3,0.8,1,153.41,1897.1,468,0
ORD-100190,2025-02-16 03:17:53.515677118,West,First Class,Electronics,Retail,15,1185,Low,63.3,69.4,4.7,6.0,1.3,1,194.48,867.8,95,0
ORD-100191,2025-02-16 09:07:33.902601734,North,Same Day,Electronics,Retail,8,138,Low,58.5,69.9,2.4,3.1,0.7,1,79.74,313.16,282,0
ORD-100192,2025-02-16 14:57:14.289526351,North,Standard Class,Clothing,Wholesale,9,911,Low,16.2,63.1,4.6,5.3,0.7,1,139.35,870.68,253,0
ORD-100193,2025-02-16 20:46:54.676450967,West,Second Class,Sports,Corporate,2,348,Low,58.7,52.4,3.5,3.7,0.2,0,90.52,134.75,275,0
ORD-100194,2025-02-17 02:36:35.063375583,North,Second Class,Sports,Retail,2,134,Low,61.6,49.5,3.0,3.9,0.9,1,55.23,175.28,215,0
ORD-100195,2025-02-17 08:26:15.450300200,North,Second Class,Clothing,Wholesale,11,638,Low,78.1,92.7,3.9,5.5,1.6,1,120.89,677.04,496,0
ORD-100196,2025-02-17 14:15:55.837224816,East,Standard Class,Clothing,Retail,1,880,Low,43.2,66.8,4.9,5.5,0.6,1,134.15,126.61,597,0
ORD-100197,2025-02-17 20:05:36.224149433,West,First Class,Electronics,Retail,13,318,Medium,14.6,83.0,2.7,4.0,1.3,1,120.97,1570.73,25,1
ORD-100198,2025-02-18 01:55:16.611074049,North,Same Day,Electronics,Retail,8,597,Low,37.1,87.2,2.8,3.6,0.8,1,103.48,363.7,515,0
ORD-100199,2025-02-18 07:44:56.997998665,South,Second Class,Home & Kitchen,Wholesale,3,1432,Low,35.3,58.4,5.3,6.4,1.1,1,167.69,372.06,520,0
ORD-100200,2025-02-18 13:34:37.384923282,West,Same Day,Home & Kitchen,Corporate,11,533,Low,68.3,71.8,2.8,3.9,1.1,1,130.74,564.11,225,0
ORD-100201,2025-02-18 19:24:17.771847898,West,Same Day,Home & Kitchen,Retail,12,1494,Low,10.0,65.7,4.4,5.4,1.0,1,194.65,840.35,296,0
ORD-100202,2025-02-19 01:13:58.158772515,South,Standard Class,Home & Kitchen,Retail,15,1255,Low,46.9,46.5,5.6,6.9,1.3,1,194.94,1071.9,70,0
ORD-100203,2025-02-19 07:03:38.545697131,North,Second Class,Sports,Retail,4,569,Low,80.7,62.0,3.8,4.9,1.1,1,113.21,235.47,217,0
ORD-100204,2025-02-19 12:53:18.932621747,North,Standard Class,Home & Kitchen,Retail,11,874,Low,55.1,74.4,4.7,5.6,0.9,1,138.85,489.84,150,0
ORD-100205,2025-02-19 18:42:59.319546364,North,Same Day,Clothing,Retail,17,1070,Low,71.1,57.0,3.9,4.5,0.6,1,185.41,1868.21,545,0
ORD-100206,2025-02-20 00:32:39.706470980,North,Standard Class,Electronics,Retail,6,708,Low,25.4,59.8,4.5,5.2,0.7,1,114.35,683.61,73,0
ORD-100207,2025-02-20 06:22:20.093395597,East,Standard Class,Electronics,Retail,17,623,Low,26.2,62.2,4.5,4.8,0.3,1,122.4,2223.58,210,0
ORD-100208,2025-02-20 12:12:00.480320213,North,First Class,Electronics,Retail,15,508,Low,80.9,98.8,3.2,4.7,1.5,1,116.51,1872.05,293,0
ORD-100209,2025-02-20 18:01:40.867244829,South,Standard Class,Electronics,Retail,9,226,Medium,56.8,35.7,3.4,4.6,1.2,1,77.5,693.4,586,0
ORD-100210,2025-02-20 23:51:21.254169446,East,First Class,Clothing,Wholesale,18,56,Low,56.9,73.0,2.4,2.7,0.3,1,106.33,859.77,492,0
ORD-100211,2025-02-21 05:41:01.641094062,East,Standard Class,Sports,Retail,20,518,Medium,34.9,60.9,4.2,5.7,1.5,1,148.75,735.87,562,0
ORD-100212,2025-02-21 11:30:42.028018679,North,Same Day,Home & Kitchen,Wholesale,5,1198,Low,56.8,54.7,3.9,5.2,1.3,1,166.14,463.41,193,0
ORD-100213,2025-02-21 17:20:22.414943295,West,First Class,Sports,Corporate,20,365,Low,34.4,60.6,2.8,3.2,0.4,1,129.43,2346.03,168,0
ORD-100214,2025-02-21 23:10:02.801867912,East,Standard Class,Electronics,Retail,1,286,Low,76.4,75.7,3.8,4.6,0.8,1,76.13,69.03,347,0
ORD-100215,2025-02-22 04:59:43.188792528,East,First Class,Sports,Retail,3,505,Low,100.0,76.6,3.2,5.1,1.9,1,101.36,176.85,210,0
ORD-100216,2025-02-22 10:49:23.575717145,North,Standard Class,Clothing,Retail,1,906,Low,63.7,68.0,4.6,5.5,0.9,1,127.25,103.88,19,1
ORD-100217,2025-02-22 16:39:03.962641761,North,Second Class,Electronics,Retail,8,338,Medium,43.6,82.5,3.6,4.7,1.1,1,96.27,969.22,489,0
ORD-100218,2025-02-22 22:28:44.349566377,West,Second Class,Clothing,Retail,19,346,Medium,10.0,85.3,3.3,3.8,0.5,1,100.06,1490.65,65,0
ORD-100219,2025-02-23 04:18:24.736490994,South,First Class,Clothing,Retail,13,186,Low,24.7,78.1,2.9,3.4,0.5,1,79.39,1353.13,125,0
ORD-100220,2025-02-23 10:08:05.123415610,South,Standard Class,Electronics,Retail,13,512,Low,83.0,56.3,4.1,4.9,0.8,1,111.23,1041.58,566,0
ORD-100221,2025-02-23 15:57:45.510340227,South,Standard Class,Home & Kitchen,Retail,2,342,Medium,36.5,72.9,3.9,4.9,1.0,1,87.14,151.12,441,0
ORD-100222,2025-02-23 21:47:25.897264843,East,Second Class,Sports,Retail,11,1251,Low,48.3,73.0,5.0,6.1,1.1,1,196.68,883.28,389,0
ORD-100223,2025-02-24 03:37:06.284189459,West,Second Class,Sports,Wholesale,8,1361,Low,66.8,51.9,4.8,6.3,1.5,1,154.27,904.81,86,0
ORD-100224,2025-02-24 09:26:46.671114076,South,Standard Class,Electronics,Retail,10,568,Medium,81.7,39.9,4.0,5.2,1.2,1,138.86,1083.73,157,0
ORD-100225,2025-02-24 15:16:27.058038692,West,Standard Class,Home & Kitchen,Retail,6,146,Low,51.4,32.6,3.4,2.8,-0.6,0,70.82,460.48,131,0
ORD-100226,2025-02-24 21:06:07.444963309,North,Standard Class,Sports,Wholesale,5,149,Low,47.7,66.1,3.5,4.0,0.5,1,79.04,306.59,388,0
ORD-100227,2025-02-25 02:55:47.831887925,East,First Class,Electronics,Retail,20,500,Low,56.3,69.8,3.0,3.0,0.0,0,144.33,979.34,305,0
ORD-100228,2025-02-25 08:45:28.218812542,East,Standard Class,Sports,Wholesale,12,706,Low,43.7,46.1,4.5,5.4,0.9,1,149.94,442.74,222,0
ORD-100229,2025-02-25 14:35:08.605737158,North,Standard Class,Clothing,Retail,9,802,Low,44.7,81.7,4.5,6.0,1.5,1,135.35,435.9,450,0
ORD-100230,2025-02-25 20:24:48.992661774,North,Same Day,Clothing,Retail,2,470,Medium,62.4,67.4,2.8,4.2,1.4,1,71.48,115.38,469,0
ORD-100231,2025-02-26 02:14:29.379586391,South,Standard Class,Electronics,Corporate,16,545,Low,58.3,86.6,4.2,5.6,1.4,1,130.25,1625.06,446,0
ORD-100232,2025-02-26 08:04:09.766511007,West,Second Class,Clothing,Retail,10,440,Low,93.4,70.9,3.7,4.9,1.2,1,116.8,1140.22,72,0
ORD-100233,2025-02-26 13:53:50.153435624,East,Standard Class,Electronics,Retail,8,786,Low,62.9,47.9,4.8,6.3,1.5,1,128.37,863.66,369,0
ORD-100234,2025-02-26 19:43:30.540360240,West,First Class,Electronics,Corporate,14,1052,Medium,75.7,72.3,4.4,6.4,2.0,1,179.2,1483.46,133,0
ORD-100235,2025-02-27 01:33:10.927284856,West,Second Class,Electronics,Wholesale,3,84,Low,35.7,75.7,3.1,2.5,-0.6,0,53.74,390.9,170,0
ORD-100236,2025-02-27 07:22:51.314209473,South,First Class,Home & Kitchen,Wholesale,11,728,Medium,64.5,56.2,3.7,5.3,1.6,1,127.17,1412.75,587,0
ORD-100237,2025-02-27 13:12:31.701134089,West,Standard Class,Clothing,Retail,18,980,Low,42.0,41.9,5.5,6.9,1.4,1,158.91,1119.13,255,0
ORD-100238,2025-02-27 19:02:12.088058706,North,Second Class,Clothing,Retail,10,1016,Low,62.1,66.6,4.4,5.8,1.4,1,151.11,518.33,474,0
ORD-100239,2025-02-28 00:51:52.474983322,North,First Class,Clothing,Wholesale,1,854,Low,67.4,49.0,3.9,4.8,0.9,1,120.83,75.18,155,0
ORD-100240,2025-02-28 06:41:32.861907938,West,Standard Class,Home & Kitchen,Retail,5,797,Low,55.9,82.9,4.8,6.0,1.2,1,99.44,624.32,583,0
ORD-100241,2025-02-28 12:31:13.248832555,West,Standard Class,Clothing,Retail,2,1028,Low,98.3,58.5,5.2,7.1,1.9,1,130.22,120.29,173,0
ORD-100242,2025-02-28 18:20:53.635757171,North,Standard Class,Home & Kitchen,Wholesale,11,580,Medium,80.7,92.6,4.3,6.2,1.9,1,99.72,757.85,117,0
ORD-100243,2025-03-01 00:10:34.022681788,East,Same Day,Clothing,Retail,8,860,High,76.2,31.0,3.6,7.4,3.8,1,131.44,708.86,200,0
ORD-100244,2025-03-01 06:00:14.409606404,East,Second Class,Electronics,Retail,3,493,Medium,68.8,67.2,3.3,4.7,1.4,1,107.63,294.62,112,0
ORD-100245,2025-03-01 11:49:54.796531020,West,Second Class,Clothing,Retail,14,668,Low,86.7,87.9,4.3,6.0,1.7,1,125.75,1302.36,363,0
ORD-100246,2025-03-01 17:39:35.183455637,East,Second Class,Clothing,Retail,4,203,Low,29.1,50.8,3.1,3.5,0.4,1,74.98,444.92,94,0
ORD-100247,2025-03-01 23:29:15.570380253,South,Second Class,Home & Kitchen,Wholesale,7,538,Low,79.7,62.5,4.0,4.8,0.8,1,143.38,641.32,132,0
ORD-100248,2025-03-02 05:18:55.957304870,South,Standard Class,Home & Kitchen,Corporate,20,230,Low,37.2,58.6,3.3,3.4,0.1,0,130.46,2323.89,424,0
ORD-100249,2025-03-02 11:08:36.344229486,South,Standard Class,Clothing,Retail,2,355,Medium,44.8,54.1,3.9,5.4,1.5,1,77.55,96.73,35,0
ORD-100250,2025-03-02 16:58:16.731154103,East,Second Class,Home & Kitchen,Retail,5,641,Medium,65.1,68.9,3.9,5.6,1.7,1,121.1,602.24,269,0
ORD-100251,2025-03-02 22:47:57.118078719,West,Standard Class,Clothing,Retail,7,760,Low,77.2,44.3,4.7,5.9,1.2,1,111.33,660.15,418,0
ORD-100252,2025-03-03 04:37:37.505003335,South,First Class,Electronics,Retail,11,1415,High,34.2,63.2,5.0,7.4,2.4,1,170.2,660.41,272,0
ORD-100253,2025-03-03 10:27:17.891927952,North,First Class,Clothing,Retail,5,58,Medium,45.8,73.3,2.6,3.8,1.2,1,59.27,641.17,22,1
ORD-100254,2025-03-03 16:16:58.278852568,North,Standard Class,Electronics,Corporate,20,1350,Low,56.8,61.6,5.5,7.0,1.5,1,215.35,2526.0,103,0
ORD-100255,2025-03-03 22:06:38.665777185,East,Second Class,Home & Kitchen,Retail,1,506,High,51.6,49.0,3.7,6.1,2.4,1,100.03,130.52,582,0
ORD-100256,2025-03-04 03:56:19.052701801,West,Standard Class,Electronics,Retail,19,1092,Low,70.4,81.5,5.2,6.8,1.6,1,180.74,2343.19,465,0
ORD-100257,2025-03-04 09:45:59.439626417,North,Same Day,Clothing,Corporate,11,1023,Low,100.0,76.7,3.8,5.4,1.6,1,165.98,815.03,216,0
ORD-100258,2025-03-04 15:35:39.826551034,North,Same Day,Clothing,Retail,1,1457,Low,62.5,48.3,4.7,5.9,1.2,1,170.95,100.35,525,0
ORD-100259,2025-03-04 21:25:20.213475650,East,Same Day,Electronics,Corporate,3,181,Low,41.8,44.3,2.3,2.4,0.1,0,61.92,162.56,13,1
ORD-100260,2025-03-05 03:15:00.600400267,North,Standard Class,Electronics,Retail,3,1452,Low,31.7,49.8,5.6,6.5,0.9,1,169.45,397.58,37,0
ORD-100261,2025-03-05 09:04:40.987324883,West,Standard Class,Sports,Retail,6,113,High,49.1,73.7,3.4,6.4,3.0,1,56.44,684.57,531,0
ORD-100262,2025-03-05 14:54:21.374249499,South,Standard Class,Electronics,Corporate,7,1319,Low,38.1,69.4,6.1,7.6,1.5,1,173.94,936.89,407,0
ORD-100263,2025-03-05 20:44:01.761174116,North,Standard Class,Clothing,Retail,13,985,Low,63.4,77.6,5.3,6.2,0.9,1,163.77,1532.14,363,0
ORD-100264,2025-03-06 02:33:42.148098732,West,Standard Class,Clothing,Retail,7,733,Low,63.1,59.8,4.0,5.7,1.7,1,118.5,687.51,213,0
ORD-100265,2025-03-06 08:23:22.535023349,North,Standard Class,Electronics,Retail,15,609,Low,46.7,50.2,4.3,4.8,0.5,1,140.86,746.02,492,0
ORD-100266,2025-03-06 14:13:02.921947965,South,Same Day,Electronics,Wholesale,6,158,Medium,90.7,79.7,2.4,4.1,1.7,1,87.85,308.7,368,0
ORD-100267,2025-03-06 20:02:43.308872582,North,Standard Class,Home & Kitchen,Retail,6,1207,Low,41.8,56.1,5.4,6.8,1.4,1,166.94,516.22,266,0
ORD-100268,2025-03-07 01:52:23.695797198,North,Standard Class,Home & Kitchen,Retail,6,1098,High,52.9,68.0,5.1,7.4,2.3,1,138.37,680.58,234,0
ORD-100269,2025-03-07 07:42:04.082721814,North,First Class,Electronics,Wholesale,7,1408,Medium,66.5,40.2,4.9,6.9,2.0,1,182.76,402.47,218,0
ORD-100270,2025-03-07 13:31:44.469646431,North,Second Class,Home & Kitchen,Wholesale,17,1101,Low,71.1,55.9,4.9,6.0,1.1,1,172.08,2106.59,349,0
ORD-100271,2025-03-07 19:21:24.856571047,North,First Class,Sports,Retail,5,1437,Low,78.0,81.2,4.8,6.7,1.9,1,181.16,542.91,396,0
ORD-100272,2025-03-08 01:11:05.243495664,North,Second Class,Sports,Retail,6,1333,Low,62.7,53.5,5.4,6.9,1.5,1,161.14,428.01,484,0
ORD-100273,2025-03-08 07:00:45.630420280,East,First Class,Sports,Retail,20,650,High,73.9,78.0,3.6,6.5,2.9,1,168.44,2402.44,249,0
ORD-100274,2025-03-08 12:50:26.017344896,East,Second Class,Sports,Retail,14,1062,Medium,43.0,27.7,4.6,6.1,1.5,1,177.63,1318.04,159,0
ORD-100275,2025-03-08 18:40:06.404269513,South,Second Class,Home & Kitchen,Retail,4,411,Low,71.5,56.0,3.7,4.9,1.2,1,103.15,430.93,338,0
ORD-100276,2025-03-09 00:29:46.791194129,South,Second Class,Clothing,Retail,18,1197,Low,71.3,62.3,4.7,6.2,1.5,1,206.52,1325.02,354,0
ORD-100277,2025-03-09 06:19:27.178118746,South,Standard Class,Clothing,Retail,4,921,Medium,82.2,92.9,4.8,7.0,2.2,1,130.7,317.18,173,0
ORD-100278,2025-03-09 12:09:07.565043362,West,Standard Class,Clothing,Retail,4,672,Low,25.0,46.3,4.3,4.7,0.4,1,100.81,164.95,53,0
ORD-100279,2025-03-09 17:58:47.951967978,West,Standard Class,Electronics,Wholesale,9,950,Medium,38.7,75.7,5.3,7.6,2.3,1,165.59,803.41,206,0
ORD-100280,2025-03-09 23:48:28.338892595,North,Standard Class,Sports,Retail,14,430,Medium,69.8,81.9,3.9,5.6,1.7,1,115.74,1514.76,51,0
ORD-100281,2025-03-10 05:38:08.725817211,North,First Class,Electronics,Corporate,4,941,Low,10.0,53.5,3.7,4.0,0.3,1,110.73,536.38,58,0
ORD-100282,2025-03-10 11:27:49.112741828,North,Standard Class,Electronics,Corporate,16,723,Low,63.9,59.0,4.4,4.7,0.3,1,159.41,1937.87,579,0
ORD-100283,2025-03-10 17:17:29.499666444,North,Standard Class,Electronics,Retail,4,496,Low,74.1,67.3,4.2,4.7,0.5,1,98.58,187.94,471,0
ORD-100284,2025-03-10 23:07:09.886591060,East,Standard Class,Electronics,Corporate,16,1464,Low,44.6,41.3,6.0,7.0,1.0,1,226.06,2094.31,30,1
ORD-100285,2025-03-11 04:56:50.273515677,South,First Class,Sports,Corporate,2,114,High,47.3,57.7,3.0,5.1,2.1,1,58.68,101.82,215,0
ORD-100286,2025-03-11 10:46:30.660440293,North,Standard Class,Sports,Retail,10,1142,Medium,35.7,85.4,5.5,7.1,1.6,1,163.11,423.32,160,0
ORD-100287,2025-03-11 16:36:11.047364910,South,Second Class,Clothing,Wholesale,13,331,Medium,45.6,73.4,3.4,4.8,1.4,1,122.02,1389.86,585,0
ORD-100288,2025-03-11 22:25:51.434289526,East,First Class,Electronics,Retail,6,349,Low,46.1,62.5,2.9,3.2,0.3,1,67.94,736.83,268,0
ORD-100289,2025-03-12 04:15:31.821214143,North,Standard Class,Clothing,Wholesale,13,248,Low,42.7,66.8,3.9,4.0,0.1,0,89.28,1635.42,163,0
ORD-100290,2025-03-12 10:05:12.208138759,West,First Class,Clothing,Retail,14,171,Medium,41.7,74.3,2.6,3.9,1.3,1,81.69,1592.35,384,0
ORD-100291,2025-03-12 15:54:52.595063375,North,Standard Class,Sports,Retail,14,203,Low,50.1,77.4,3.5,4.5,1.0,1,69.73,768.62,290,0
ORD-100292,2025-03-12 21:44:32.981987992,West,Standard Class,Clothing,Retail,8,1253,Low,49.9,56.1,5.4,6.2,0.8,1,179.57,434.63,120,0
ORD-100293,2025-03-13 03:34:13.368912608,North,Second Class,Clothing,Corporate,16,1391,Low,88.7,89.6,5.1,7.1,2.0,1,200.39,691.36,190,0
ORD-100294,2025-03-13 09:23:53.755837225,West,Same Day,Clothing,Retail,15,886,Low,47.9,86.1,3.4,3.8,0.4,1,167.42,1380.89,85,0
ORD-100295,2025-03-13 15:13:34.142761841,West,Standard Class,Home & Kitchen,Retail,7,40,Medium,61.2,75.8,3.2,3.9,0.7,1,69.31,570.2,419,0
ORD-100296,2025-03-13 21:03:14.529686457,West,Second Class,Sports,Retail,15,1300,Low,44.6,51.5,5.3,6.2,0.9,1,198.64,719.73,582,0
ORD-100297,2025-03-14 02:52:54.916611074,West,Standard Class,Clothing,Retail,19,911,Medium,44.4,48.7,4.8,6.7,1.9,1,163.6,1531.34,486,0
ORD-100298,2025-03-14 08:42:35.303535690,West,Second Class,Clothing,Corporate,17,791,Low,24.3,59.8,4.0,4.3,0.3,1,141.88,1534.96,231,0
ORD-100299,2025-03-14 14:32:15.690460307,East,Second Class,Electronics,Wholesale,15,1423,Low,26.7,66.0,5.1,5.9,0.8,1,200.74,1597.9,297,0
ORD-100300,2025-03-14 20:21:56.077384923,West,Second Class,Home & Kitchen,Retail,16,626,Low,33.3,36.7,4.0,4.4,0.4,1,146.44,1208.36,45,0
ORD-100301,2025-03-15 02:11:36.464309539,North,Second Class,Clothing,Retail,17,553,Medium,58.3,72.9,3.8,5.4,1.6,1,134.3,1125.73,226,0
ORD-100302,2025-03-15 08:01:16.851234156,East,Standard Class,Electronics,Retail,6,1174,Low,74.4,85.6,5.2,6.5,1.3,1,151.49,624.66,28,1
ORD-100303,2025-03-15 13:50:57.238158772,East,Second Class,Home & Kitchen,Retail,15,800,Low,22.8,74.2,4.2,5.5,1.3,1,131.85,1524.02,449,0
ORD-100304,2025-03-15 19:40:37.625083389,West,Second Class,Sports,Wholesale,4,1081,Low,45.1,54.2,4.8,5.7,0.9,1,145.55,275.19,546,0
ORD-100305,2025-03-16 01:30:18.012008005,South,Second Class,Electronics,Wholesale,8,1050,Medium,30.4,52.3,5.0,6.5,1.5,1,142.85,326.57,122,0
ORD-100306,2025-03-16 07:19:58.398932622,South,Standard Class,Electronics,Retail,19,1263,Medium,50.2,69.8,5.4,7.2,1.8,1,198.82,2409.86,407,0
ORD-100307,2025-03-16 13:09:38.785857238,East,Standard Class,Electronics,Retail,6,489,Low,74.4,62.5,4.1,5.2,1.1,1,98.83,655.18,363,0
ORD-100308,2025-03-16 18:59:19.172781854,North,Standard Class,Sports,Retail,17,126,High,47.0,72.1,3.6,6.2,2.6,1,91.92,923.56,256,0
ORD-100309,2025-03-17 00:48:59.559706471,North,Standard Class,Electronics,Retail,9,727,Low,54.1,74.6,4.4,5.9,1.5,1,131.11,820.45,442,0
ORD-100310,2025-03-17 06:38:39.946631087,South,Standard Class,Home & Kitchen,Retail,5,979,Low,81.2,82.5,5.0,6.2,1.2,1,148.11,486.97,411,0
ORD-100311,2025-03-17 12:28:20.333555704,South,Standard Class,Home & Kitchen,Wholesale,2,1230,Low,63.2,46.9,5.4,7.1,1.7,1,176.12,130.84,168,0
ORD-100312,2025-03-17 18:18:00.720480320,North,Second Class,Clothing,Retail,11,415,Medium,41.3,68.5,3.3,4.7,1.4,1,114.03,597.73,481,0
ORD-100313,2025-03-18 00:07:41.107404936,South,Standard Class,Sports,Corporate,10,1123,Low,57.9,59.2,5.3,6.8,1.5,1,183.53,1292.56,396,0
ORD-100314,2025-03-18 05:57:21.494329553,South,First Class,Clothing,Retail,11,1252,Low,40.1,63.4,4.7,5.8,1.1,1,166.11,953.43,194,0
ORD-100315,2025-03-18 11:47:01.881254169,South,Second Class,Electronics,Retail,1,1217,Low,62.6,78.8,5.1,6.5,1.4,1,129.45,89.7,443,0
ORD-100316,2025-03-18 17:36:42.268178786,South,First Class,Sports,Retail,6,1216,Low,64.3,80.6,4.4,6.2,1.8,1,162.1,701.1,387,0
ORD-100317,2025-03-18 23:26:22.655103402,East,Standard Class,Electronics,Retail,1,1482,Medium,30.4,87.4,5.9,8.2,2.3,1,177.61,124.16,79,0
ORD-100318,2025-03-19 05:16:03.042028018,South,Standard Class,Electronics,Retail,7,999,High,58.2,71.8,5.3,8.8,3.5,1,154.21,699.51,108,0
ORD-100319,2025-03-19 11:05:43.428952635,West,Second Class,Clothing,Retail,19,568,Low,52.9,63.2,4.2,5.0,0.8,1,155.46,1219.03,201,0
ORD-100320,2025-03-19 16:55:23.815877251,West,Same Day,Electronics,Wholesale,4,666,Low,64.8,61.0,3.3,4.2,0.9,1,79.75,181.98,36,0
ORD-100321,2025-03-19 22:45:04.202801868,South,Standard Class,Clothing,Retail,14,1126,Low,70.0,37.2,5.0,5.4,0.4,1,191.95,743.16,249,0
ORD-100322,2025-03-20 04:34:44.589726484,South,Second Class,Sports,Wholesale,1,370,Low,63.6,86.4,3.6,3.9,0.3,1,80.81,138.54,282,0
ORD-100323,2025-03-20 10:24:24.976651100,East,Second Class,Home & Kitchen,Wholesale,12,912,Low,49.5,59.8,4.4,5.2,0.8,1,132.33,1158.25,467,0
ORD-100324,2025-03-20 16:14:05.363575717,West,Second Class,Sports,Retail,19,868,High,71.8,73.1,4.4,7.1,2.7,1,177.38,2191.15,111,0
ORD-100325,2025-03-20 22:03:45.750500333,East,Standard Class,Home & Kitchen,Retail,7,1007,Low,39.3,75.9,4.9,6.2,1.3,1,146.24,289.52,344,0
ORD-100326,2025-03-21 03:53:26.137424950,West,Second Class,Clothing,Retail,4,643,Medium,31.2,45.1,3.7,4.4,0.7,1,108.77,450.17,402,0
ORD-100327,2025-03-21 09:43:06.524349566,East,Standard Class,Home & Kitchen,Retail,12,1115,Low,10.0,50.2,5.2,5.6,0.4,1,175.36,1006.3,275,0
ORD-100328,2025-03-21 15:32:46.911274183,East,Same Day,Clothing,Wholesale,6,125,Medium,53.7,89.8,2.3,3.4,1.1,1,73.43,592.98,545,0
